path,rel_path,label,label_name,pair,generator_id,benchmark,missing
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07449___8ScN3EXd7yE.10_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\07449___8ScN3EXd7yE.10_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-2de502f9-15f8-5091-b937-972cf561c94a.mp4,Pair1\t2vz\t2vz\t2vz-2de502f9-15f8-5091-b937-972cf561c94a.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\02320___a speedometer with the word scotty written on it.mp4,Pair2\cogvideo\cogvideo\02320___a speedometer with the word scotty written on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03011___a car driving down a dark highway at night.mp4,Pair2\svd\svd\03011___a car driving down a dark highway at night.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ccb9b3b6-4648-507c-a041-71a022447232.mp4,Pair1\vc2\vc2\vc-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\05360___a car driving down a street with graffiti on a wall.mp4,Pair2\svd\svd\05360___a car driving down a street with graffiti on a wall.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13323___D6QL20dmmtQ.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\13323___D6QL20dmmtQ.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-FjYy8xXm3w-Scene-074.mp4,Pair1\vript\vript\-FjYy8xXm3w-Scene-074.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06545___8BJoT-j_6Ac.4_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\06545___8BJoT-j_6Ac.4_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\vc2\vc2\vc-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\05197___a child is kneading dough on a table.mp4,Pair2\cogvideo\cogvideo\05197___a child is kneading dough on a table.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\--CXWZW1Hjs-Scene-012.mp4,Pair1\vript\vript\--CXWZW1Hjs-Scene-012.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-7aec879d-90c5-52e5-b196-bb3657575b82.mp4,Pair1\t2vz\t2vz\t2vz-7aec879d-90c5-52e5-b196-bb3657575b82.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3Ql-TiUSfk-Scene-031.mp4,Pair1\vript\vript\-3Ql-TiUSfk-Scene-031.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\09456___a screen shot of a computer with a large wave in the background.mp4,Pair2\musev\musev\09456___a screen shot of a computer with a large wave in the background.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\4fb2THzyrT0-Scene-062.mp4,Pair1\vript\vript\4fb2THzyrT0-Scene-062.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03993___4EnZuVca74Y.18_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\03993___4EnZuVca74Y.18_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\11555___a girl sitting on the ground looking at her cell phone.mp4,Pair2\cogvideo\cogvideo\11555___a girl sitting on the ground looking at her cell phone.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\11890___a silver ford focus parked on the side of the road.mp4,Pair2\mora\mora\11890___a silver ford focus parked on the side of the road.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Z3priQFMeE-Scene-054.mp4,Pair1\vript\vript\-Z3priQFMeE-Scene-054.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01843___a group of softball players talking to each other.mp4,Pair2\svd\svd\01843___a group of softball players talking to each other.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-0a0e36af-7512-5f96-b85a-5221fc0c267e.mp4,Pair1\pika\pika\pika-0a0e36af-7512-5f96-b85a-5221fc0c267e.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,Pair2\mora\mora\07451___a cartoon peppa pig dressed in a top hat and coat.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\02737___a sign that says district warren news.mp4,Pair2\svd\svd\02737___a sign that says district warren news.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-1xu0IP35FI-Scene-044.mp4,Pair1\vript\vript\-1xu0IP35FI-Scene-044.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,Pair1\vc2\vc2\vc-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13222___an image of a green screen with letters on it.mp4,Pair2\cogvideo\cogvideo\13222___an image of a green screen with letters on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03271___3veDkO8Fxn4.3_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\03271___3veDkO8Fxn4.3_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08395___AtQDdQA7rMo.0_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\08395___AtQDdQA7rMo.0_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03427___0ZKKTxq8IGM.18_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03427___0ZKKTxq8IGM.18_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12514___CiiPykPGJGU.3_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\12514___CiiPykPGJGU.3_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01564___-Zi3kyUC8cY.3_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\01564___-Zi3kyUC8cY.3_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01723___22afd8zGhWU.11_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\01723___22afd8zGhWU.11_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12226___EMYlVPjbIIM.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\12226___EMYlVPjbIIM.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03751___a sign with a picture of a plant in a greenhouse.mp4,Pair2\musev\musev\03751___a sign with a picture of a plant in a greenhouse.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Tznlx878UU-Scene-462.mp4,Pair1\vript\vript\-Tznlx878UU-Scene-462.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-27721ed0-d584-54e5-8d96-a411192695f6.mp4,Pair1\t2vz\t2vz\t2vz-27721ed0-d584-54e5-8d96-a411192695f6.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,Pair1\t2vz\t2vz\t2vz-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,Pair1\pika\pika\pika-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02539___1EgN0dChGv8.15_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02539___1EgN0dChGv8.15_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03014___the inside of a pharmacy store with lots of shelves.mp4,Pair2\svd\svd\03014___the inside of a pharmacy store with lots of shelves.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-10AyOGp5Zg-Scene-014.mp4,Pair1\vript\vript\-10AyOGp5Zg-Scene-014.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-27721ed0-d584-54e5-8d96-a411192695f6.mp4,Pair1\ms\ms\ms-27721ed0-d584-54e5-8d96-a411192695f6.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06779___AA1b6t7nWJw.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\06779___AA1b6t7nWJw.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-d1418574-5192-5596-96da-d1d5a308670a.mp4,Pair1\vc2\vc2\vc-d1418574-5192-5596-96da-d1d5a308670a.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-5kkT_RBHk8-Scene-068.mp4,Pair1\vript\vript\-5kkT_RBHk8-Scene-068.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,Pair1\vc2\vc2\vc-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-4exm90cQrw-Scene-008.mp4,Pair1\vript\vript\-4exm90cQrw-Scene-008.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-a_sh9HeAoE-Scene-002.mp4,Pair1\vript\vript\-a_sh9HeAoE-Scene-002.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03014___the inside of a pharmacy store with lots of shelves.mp4,Pair2\musev\musev\03014___the inside of a pharmacy store with lots of shelves.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07142___8PFqVKR1PVI.15_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\07142___8PFqVKR1PVI.15_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,Pair1\t2vz\t2vz\t2vz-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00609___a couple of kids playing basketball on a court.mp4,Pair2\mora\mora\00609___a couple of kids playing basketball on a court.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,Pair1\pika\pika\pika-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-560931d1-903d-56e8-87ac-149535967748.mp4,Pair1\ms\ms\ms-560931d1-903d-56e8-87ac-149535967748.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-d5614d82-b71b-59a9-997f-6410624cb493.mp4,Pair1\ms\ms\ms-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01479___a group of police officers standing next to each other.mp4,Pair2\svd\svd\01479___a group of police officers standing next to each other.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,Pair1\ms\ms\ms-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-A8LKuncijo-Scene-062.mp4,Pair1\vript\vript\-A8LKuncijo-Scene-062.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02082___a young boy standing on a tiled floor.mp4,Pair2\musev\musev\02082___a young boy standing on a tiled floor.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Je5_YZjQbI-Scene-023.mp4,Pair1\vript\vript\-Je5_YZjQbI-Scene-023.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\073BMGVWan0-Scene-200.mp4,Pair1\vript\vript\073BMGVWan0-Scene-200.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\0-Wxeo4JfWU-Scene-001.mp4,Pair1\vript\vript\0-Wxeo4JfWU-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-jx2w2S0LMc-Scene-120.mp4,Pair1\vript\vript\-jx2w2S0LMc-Scene-120.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01110___133FVf0XYdI.0_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\01110___133FVf0XYdI.0_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,Pair1\vc2\vc2\vc-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-THy8MfI-aM-Scene-036.mp4,Pair1\vript\vript\-THy8MfI-aM-Scene-036.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Tznlx878UU-Scene-068.mp4,Pair1\vript\vript\-Tznlx878UU-Scene-068.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3XbGflMtF8-Scene-069.mp4,Pair1\vript\vript\-3XbGflMtF8-Scene-069.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-5kkT_RBHk8-Scene-123.mp4,Pair1\vript\vript\-5kkT_RBHk8-Scene-123.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,Pair1\pika\pika\pika-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,Pair1\ms\ms\ms-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8D05dM6q7U-Scene-018.mp4,Pair1\vript\vript\-8D05dM6q7U-Scene-018.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,Pair1\ms\ms\ms-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-fBRN_pUYzk-Scene-004.mp4,Pair1\vript\vript\-fBRN_pUYzk-Scene-004.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07294___four different colored dice with the words _playing the decks_.mp4,Pair2\cogvideo\cogvideo\07294___four different colored dice with the words _playing the decks_.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07095___a blurry picture of some text on a screen.mp4,Pair2\svd\svd\07095___a blurry picture of some text on a screen.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08176___9PqCYf4Jz0Q.8_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08176___9PqCYf4Jz0Q.8_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HFo_GBrXX8-Scene-024.mp4,Pair1\vript\vript\-HFo_GBrXX8-Scene-024.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-4mPZVP6HfA-Scene-012.mp4,Pair1\vript\vript\-4mPZVP6HfA-Scene-012.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,Pair1\vc2\vc2\vc-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08012___a sign for a restaurant that says chef kung.mp4,Pair2\musev\musev\08012___a sign for a restaurant that says chef kung.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-38cf1d7c-c109-5d4c-aad6-d7638135a2b6.mp4,Pair1\vc2\vc2\vc-38cf1d7c-c109-5d4c-aad6-d7638135a2b6.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\05175___an amazon may enter home fitness biz.mp4,Pair2\svd\svd\05175___an amazon may enter home fitness biz.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-10ccb150-0997-5ceb-82f6-6705b4fd31aa.mp4,Pair1\ms\ms\ms-10ccb150-0997-5ceb-82f6-6705b4fd31aa.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12765___HbB9Xc_myZM.10_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\12765___HbB9Xc_myZM.10_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08298___BeGDFVrOQ_0.5_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08298___BeGDFVrOQ_0.5_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-L95YoZnq1U-Scene-020.mp4,Pair1\vript\vript\-L95YoZnq1U-Scene-020.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-CVqAVX5aAc-Scene-001.mp4,Pair1\vript\vript\-CVqAVX5aAc-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09254___5xAruNOMYEQ.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\09254___5xAruNOMYEQ.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05467___a map showing the locations of north korea and south korea.mp4,Pair2\mora\mora\05467___a map showing the locations of north korea and south korea.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13332___ByHcjOTuPI8.2_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\13332___ByHcjOTuPI8.2_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09601___DgVQ4Pi5vo4.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\09601___DgVQ4Pi5vo4.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12067___a cell phone with a cartoon game on it.mp4,Pair2\cogvideo\cogvideo\12067___a cell phone with a cartoon game on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\00797___a close up of a bathroom sink.mp4,Pair2\musev\musev\00797___a close up of a bathroom sink.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13288___a small animal inside of a glass enclosure.mp4,Pair2\cogvideo\cogvideo\13288___a small animal inside of a glass enclosure.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\12336___a close up of a bird in a cage.mp4,Pair2\svd\svd\12336___a close up of a bird in a cage.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00354___two pictures of a bird in a cage.mp4,Pair2\mora\mora\00354___two pictures of a bird in a cage.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05596___7g5d90xgSTk.17_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\05596___7g5d90xgSTk.17_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,Pair1\t2vz\t2vz\t2vz-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HsVkwyi-mk-Scene-038.mp4,Pair1\vript\vript\-HsVkwyi-mk-Scene-038.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\10334___a large white building with several flags on it.mp4,Pair2\svd\svd\10334___a large white building with several flags on it.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01810___3EojkH43qno.15_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\01810___3EojkH43qno.15_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00417___-bZ2P98IoGg.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00417___-bZ2P98IoGg.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,Pair1\t2vz\t2vz\t2vz-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\09152___a yellow gun in a video game.mp4,Pair2\svd\svd\09152___a yellow gun in a video game.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,Pair1\ms\ms\ms-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-7TU0EcBQpQ-Scene-063.mp4,Pair1\vript\vript\-7TU0EcBQpQ-Scene-063.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,Pair1\ms\ms\ms-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1,fake,Pair1,ms,GenVidBench,False
